datetime,timestamp,open,high,low,close,volume
2025-06-14T03:00:00.000Z,1749870000000,2554.9,2560.28,2547.0,2548.85,2469.343406
2025-06-14T04:00:00.000Z,1749873600000,2548.86,2556.62,2548.27,2551.93,2618.530058
2025-06-14T05:00:00.000Z,1749877200000,2551.93,2556.55,2547.16,2552.12,2419.975197
2025-06-14T06:00:00.000Z,1749880800000,2552.09,2556.59,2541.85,2543.64,5416.372408
2025-06-14T07:00:00.000Z,1749884400000,2543.61,2544.06,2525.66,2537.32,6951.273989
2025-06-14T08:00:00.000Z,1749888000000,2537.32,2537.99,2526.74,2535.94,4984.051996
2025-06-14T09:00:00.000Z,1749891600000,2535.95,2536.0,2521.7,2523.29,4507.036387
2025-06-14T10:00:00.000Z,1749895200000,2523.2,2535.78,2519.0,2531.4,7886.996275
2025-06-14T11:00:00.000Z,1749898800000,2531.41,2539.98,2530.52,2538.62,3418.703918
2025-06-14T12:00:00.000Z,1749902400000,2538.6,2539.48,2528.91,2536.78,3635.071153
2025-06-14T13:00:00.000Z,1749906000000,2536.78,2547.23,2526.28,2534.9,3885.022348
2025-06-14T14:00:00.000Z,1749909600000,2534.9,2537.14,2523.67,2529.34,2249.145487
2025-06-14T15:00:00.000Z,1749913200000,2529.34,2533.29,2505.24,2519.51,10168.37749
2025-06-14T16:00:00.000Z,1749916800000,2519.5,2526.57,2492.21,2497.69,14807.285198
2025-06-14T17:00:00.000Z,1749920400000,2497.67,2518.56,2488.18,2511.8,6362.98078
2025-06-14T18:00:00.000Z,1749924000000,2511.8,2524.04,2488.17,2508.53,6478.952475
2025-06-14T19:00:00.000Z,1749927600000,2508.63,2521.8,2505.26,2507.5,4693.64362
2025-06-14T20:00:00.000Z,1749931200000,2507.7,2513.6,2496.75,2509.47,3020.255366
2025-06-14T21:00:00.000Z,1749934800000,2509.56,2536.74,2506.54,2527.85,3540.271953
2025-06-14T22:00:00.000Z,1749938400000,2528.2,2533.67,2518.16,2526.21,2629.721827
2025-06-14T23:00:00.000Z,1749942000000,2526.28,2540.44,2526.03,2530.8,3032.241202
2025-06-15T00:00:00.000Z,1749945600000,2530.8,2540.99,2528.75,2537.73,3405.154473
2025-06-15T01:00:00.000Z,1749949200000,2537.51,2539.47,2525.0,2529.07,2943.610478
2025-06-15T02:00:00.000Z,1749952800000,2529.1,2538.13,2528.06,2529.4,2324.927724
2025-06-15T03:00:00.000Z,1749956400000,2529.4,2534.86,2527.9,2530.3,1221.136072
2025-06-15T04:00:00.000Z,1749960000000,2530.3,2546.16,2529.46,2543.62,5590.741645
2025-06-15T05:00:00.000Z,1749963600000,2543.61,2553.04,2535.12,2551.22,4405.641164
2025-06-15T06:00:00.000Z,1749967200000,2551.28,2552.96,2532.95,2535.47,5701.192236
2025-06-15T07:00:00.000Z,1749970800000,2535.48,2536.3,2522.29,2528.49,4559.596878
2025-06-15T08:00:00.000Z,1749974400000,2528.5,2530.19,2518.8,2520.72,2998.834118
2025-06-15T09:00:00.000Z,1749978000000,2520.72,2520.72,2508.68,2510.65,4408.159167
2025-06-15T10:00:00.000Z,1749981600000,2510.66,2523.95,2510.23,2520.29,2699.379175
2025-06-15T11:00:00.000Z,1749985200000,2520.38,2523.56,2511.88,2516.35,2742.901347
2025-06-15T12:00:00.000Z,1749988800000,2516.35,2527.09,2515.84,2526.01,3867.948031
2025-06-15T13:00:00.000Z,1749992400000,2526.0,2545.21,2522.77,2543.19,8570.507549
2025-06-15T14:00:00.000Z,1749996000000,2543.27,2554.99,2536.02,2548.74,8037.614477
2025-06-15T15:00:00.000Z,1749999600000,2548.74,2552.99,2538.51,2541.8,5209.84797
2025-06-15T16:00:00.000Z,1750003200000,2541.72,2555.54,2535.8,2551.36,5393.635563
2025-06-15T17:00:00.000Z,1750006800000,2551.44,2559.65,2544.45,2553.56,2087.076683
2025-06-15T18:00:00.000Z,1750010400000,2553.41,2554.67,2540.55,2548.33,2358.944042
2025-06-15T19:00:00.000Z,1750014000000,2548.32,2552.99,2530.9,2536.55,4596.501145
2025-06-15T20:00:00.000Z,1750017600000,2536.58,2537.0,2491.82,2503.33,13731.188053
2025-06-15T21:00:00.000Z,1750021200000,2503.1,2519.17,2497.08,2517.27,4803.456158
2025-06-15T22:00:00.000Z,1750024800000,2517.2,2549.98,2513.52,2544.78,9833.416058
2025-06-15T23:00:00.000Z,1750028400000,2544.89,2549.62,2539.51,2547.53,3450.351605
2025-06-16T00:00:00.000Z,1750032000000,2547.49,2552.99,2538.34,2544.42,5465.530377
2025-06-16T01:00:00.000Z,1750035600000,2544.31,2559.99,2514.28,2554.5,15744.163893
2025-06-16T02:00:00.000Z,1750039200000,2554.5,2578.82,2554.43,2574.39,13957.325487
2025-06-16T03:00:00.000Z,1750042800000,2574.49,2575.72,2564.99,2568.47,4193.016664
2025-06-16T04:00:00.000Z,1750046400000,2568.61,2578.26,2566.5,2575.7,5645.94234
2025-06-16T05:00:00.000Z,1750050000000,2575.75,2621.38,2573.06,2607.49,27390.66242
2025-06-16T06:00:00.000Z,1750053600000,2607.5,2620.29,2603.21,2607.78,10427.548051
2025-06-16T07:00:00.000Z,1750057200000,2607.8,2638.66,2607.8,2628.88,22084.429841
2025-06-16T08:00:00.000Z,1750060800000,2628.88,2631.69,2621.57,2630.34,7316.167334
2025-06-16T09:00:00.000Z,1750064400000,2630.48,2631.1,2618.81,2621.59,5573.469847
2025-06-16T10:00:00.000Z,1750068000000,2621.65,2634.17,2610.71,2617.07,8147.313145
2025-06-16T11:00:00.000Z,1750071600000,2617.24,2620.49,2592.61,2617.05,14184.750647
2025-06-16T12:00:00.000Z,1750075200000,2617.0,2619.54,2605.0,2615.43,7628.411148
2025-06-16T13:00:00.000Z,1750078800000,2615.41,2646.49,2608.24,2640.01,15969.616475
2025-06-16T14:00:00.000Z,1750082400000,2640.0,2657.83,2627.21,2639.8,16441.326323
2025-06-16T15:00:00.000Z,1750086000000,2639.92,2647.0,2628.08,2632.08,10847.29469
2025-06-16T23:00:00.000Z,1750114800000,2570.35,2595.71,2534.48,2544.22,25943.21888
2025-06-17T00:00:00.000Z,1750118400000,2544.49,2588.64,2522.28,2587.69,26754.99673
2025-06-17T01:00:00.000Z,1750122000000,2587.75,2592.21,2573.01,2580.9,6367.581426
2025-06-17T02:00:00.000Z,1750125600000,2580.96,2616.36,2558.23,2608.75,13362.487663
2025-06-17T03:00:00.000Z,1750129200000,2609.0,2619.0,2600.89,2607.35,10394.483013
2025-06-17T04:00:00.000Z,1750132800000,2607.36,2610.63,2587.33,2591.8,8429.460457
2025-06-17T05:00:00.000Z,1750136400000,2591.81,2598.1,2576.01,2579.87,6224.43326
2025-06-17T06:00:00.000Z,1750140000000,2579.86,2588.64,2574.26,2582.42,5433.390392
2025-06-17T07:00:00.000Z,1750143600000,2582.37,2586.95,2570.35,2582.44,6031.313859
2025-06-17T08:00:00.000Z,1750147200000,2582.44,2585.49,2566.01,2571.87,5040.987462
2025-06-17T09:00:00.000Z,1750150800000,2572.11,2576.76,2561.31,2566.91,7304.516074
2025-06-17T10:00:00.000Z,1750154400000,2566.91,2569.69,2544.78,2557.49,10425.63336
2025-06-17T11:00:00.000Z,1750158000000,2556.96,2557.65,2541.31,2552.19,5038.921124
2025-06-17T12:00:00.000Z,1750161600000,2552.19,2559.75,2545.13,2547.97,8527.405658
2025-06-17T13:00:00.000Z,1750165200000,2548.04,2564.0,2546.39,2553.23,10685.063393
2025-06-17T14:00:00.000Z,1750168800000,2553.24,2568.3,2528.36,2533.45,15609.972197
2025-06-17T15:00:00.000Z,1750172400000,2533.44,2541.24,2482.0,2498.95,45576.925342
2025-06-17T16:00:00.000Z,1750176000000,2498.95,2502.52,2458.88,2461.78,26571.537385
2025-06-17T17:00:00.000Z,1750179600000,2461.34,2487.19,2453.56,2466.97,17498.911127
2025-06-17T18:00:00.000Z,1750183200000,2466.96,2497.35,2464.01,2497.35,7441.140529
2025-06-17T19:00:00.000Z,1750186800000,2497.36,2543.99,2497.16,2528.38,18754.844109
2025-06-17T20:00:00.000Z,1750190400000,2528.02,2534.22,2506.42,2510.72,11474.743289
2025-06-17T21:00:00.000Z,1750194000000,2510.72,2526.54,2502.66,2519.72,7517.123535
2025-06-17T22:00:00.000Z,1750197600000,2519.72,2521.26,2492.09,2494.41,6688.929055
2025-06-17T23:00:00.000Z,1750201200000,2494.71,2519.43,2493.85,2509.85,3725.463674
2025-06-18T00:00:00.000Z,1750204800000,2510.0,2530.0,2505.67,2526.14,6139.172286
2025-06-18T01:00:00.000Z,1750208400000,2526.25,2536.74,2518.27,2519.52,7317.580628
2025-06-18T02:00:00.000Z,1750212000000,2519.73,2529.93,2514.43,2515.09,2702.00406
2025-06-18T03:00:00.000Z,1750215600000,2515.07,2532.29,2512.64,2527.85,4425.36235
2025-06-18T04:00:00.000Z,1750219200000,2527.85,2547.0,2525.31,2537.39,5155.283105
2025-06-18T05:00:00.000Z,1750222800000,2537.4,2543.52,2533.89,2537.01,3258.336743
2025-06-18T06:00:00.000Z,1750226400000,2537.11,2541.2,2519.09,2524.01,4342.996203
2025-06-18T07:00:00.000Z,1750230000000,2524.0,2533.68,2517.65,2533.6,5317.759862
2025-06-18T08:00:00.000Z,1750233600000,2533.6,2548.72,2526.79,2533.2,6883.469704
2025-06-18T09:00:00.000Z,1750237200000,2533.5,2540.64,2520.97,2527.24,3364.790549
2025-06-18T10:00:00.000Z,1750240800000,2527.18,2529.09,2488.44,2495.55,10279.99543
2025-06-18T11:00:00.000Z,1750244400000,2495.07,2517.0,2490.86,2514.06,8021.414961
2025-06-18T12:00:00.000Z,1750248000000,2514.06,2516.23,2492.0,2493.83,7636.055405
2025-06-18T13:00:00.000Z,1750251600000,2493.83,2505.42,2465.63,2502.08,16026.630928
2025-06-18T14:00:00.000Z,1750255200000,2501.79,2538.87,2493.91,2505.25,25122.576301
2025-06-18T15:00:00.000Z,1750258800000,2505.19,2520.54,2490.5,2509.03,8806.658389
2025-06-18T16:00:00.000Z,1750262400000,2509.03,2514.73,2494.86,2500.18,6495.736973
2025-06-18T17:00:00.000Z,1750266000000,2500.18,2503.47,2467.25,2496.85,11418.065872
2025-06-18T18:00:00.000Z,1750269600000,2496.51,2519.17,2472.8,2475.56,14787.517763
2025-06-18T19:00:00.000Z,1750273200000,2475.59,2510.19,2470.37,2492.39,8368.392044
2025-06-18T20:00:00.000Z,1750276800000,2492.31,2536.97,2482.62,2528.5,7434.173553
2025-06-18T21:00:00.000Z,1750280400000,2528.6,2537.61,2510.0,2528.06,7590.556218
2025-06-18T22:00:00.000Z,1750284000000,2528.3,2533.77,2519.6,2525.0,3363.202057
2025-06-18T23:00:00.000Z,1750287600000,2525.15,2533.3,2514.71,2524.71,3696.067807
2025-06-19T00:00:00.000Z,1750291200000,2524.68,2548.0,2513.4,2529.29,6277.583881
2025-06-19T01:00:00.000Z,1750294800000,2529.36,2530.47,2506.04,2515.01,5470.804637
2025-06-19T02:00:00.000Z,1750298400000,2514.82,2526.77,2507.54,2514.4,2648.972714
2025-06-19T03:00:00.000Z,1750302000000,2514.4,2526.07,2514.12,2525.53,1853.827495
2025-06-19T04:00:00.000Z,1750305600000,2525.53,2525.97,2514.36,2524.35,1461.640428
2025-06-19T05:00:00.000Z,1750309200000,2524.35,2531.19,2520.0,2521.93,3657.498514
2025-06-19T06:00:00.000Z,1750312800000,2521.92,2527.13,2516.4,2519.28,3152.428887
2025-06-19T07:00:00.000Z,1750316400000,2519.29,2525.75,2518.0,2519.01,3265.625575
2025-06-19T08:00:00.000Z,1750320000000,2519.0,2530.0,2519.0,2523.14,4648.9539
2025-06-19T09:00:00.000Z,1750323600000,2523.14,2542.15,2522.05,2538.08,4609.426904
2025-06-19T10:00:00.000Z,1750327200000,2538.09,2544.58,2533.51,2538.4,4848.651884
2025-06-19T11:00:00.000Z,1750330800000,2538.39,2538.39,2526.8,2531.77,3573.978393
2025-06-19T12:00:00.000Z,1750334400000,2531.77,2536.71,2519.0,2525.23,5100.821712
2025-06-19T13:00:00.000Z,1750338000000,2525.24,2525.6,2506.67,2509.73,5071.216614
2025-06-19T14:00:00.000Z,1750341600000,2509.61,2522.23,2494.28,2496.8,8012.352601
2025-06-19T15:00:00.000Z,1750345200000,2497.0,2505.12,2490.0,2492.99,5676.737405
2025-06-19T16:00:00.000Z,1750348800000,2493.0,2503.86,2485.13,2488.12,5982.131438
2025-06-19T17:00:00.000Z,1750352400000,2488.2,2523.34,2486.66,2508.51,7371.069734
2025-06-19T18:00:00.000Z,1750356000000,2508.39,2517.7,2499.4,2504.6,4349.79457
2025-06-19T19:00:00.000Z,1750359600000,2504.61,2510.75,2498.0,2504.69,1319.465382
2025-06-19T20:00:00.000Z,1750363200000,2504.8,2516.3,2502.77,2507.0,2443.337172
2025-06-19T21:00:00.000Z,1750366800000,2507.0,2515.1,2504.38,2509.99,4154.686236
2025-06-19T22:00:00.000Z,1750370400000,2510.0,2532.2,2509.92,2523.64,5668.181635
2025-06-19T23:00:00.000Z,1750374000000,2523.8,2529.79,2519.25,2520.71,4667.594057
2025-06-20T00:00:00.000Z,1750377600000,2520.72,2531.41,2519.05,2525.44,2906.08422
2025-06-20T01:00:00.000Z,1750381200000,2525.6,2530.24,2516.16,2527.09,2115.758055
2025-06-20T02:00:00.000Z,1750384800000,2527.18,2528.1,2513.7,2518.17,2460.602212
2025-06-20T03:00:00.000Z,1750388400000,2518.15,2522.85,2512.49,2517.1,2926.727157
2025-06-20T04:00:00.000Z,1750392000000,2517.11,2520.29,2503.12,2504.0,3529.897044
2025-06-20T05:00:00.000Z,1750395600000,2504.19,2516.68,2503.13,2516.01,2230.781159
2025-06-20T06:00:00.000Z,1750399200000,2515.91,2524.4,2515.91,2521.29,6295.068204
2025-06-20T07:00:00.000Z,1750402800000,2521.29,2550.96,2519.35,2549.49,13480.991261
2025-06-20T08:00:00.000Z,1750406400000,2549.52,2569.06,2542.51,2553.16,14822.521505
2025-06-20T09:00:00.000Z,1750410000000,2553.16,2556.0,2545.22,2553.51,4026.394007
2025-06-20T10:00:00.000Z,1750413600000,2553.33,2557.68,2547.67,2552.86,2919.85927
2025-06-20T11:00:00.000Z,1750417200000,2552.85,2555.76,2540.96,2549.79,6277.565726
2025-06-20T12:00:00.000Z,1750420800000,2549.8,2558.29,2547.3,2551.85,5608.24589
2025-06-20T13:00:00.000Z,1750424400000,2551.9,2559.5,2528.26,2536.38,11365.981712
2025-06-20T14:00:00.000Z,1750428000000,2536.31,2540.97,2490.0,2490.25,21967.260985
2025-06-20T15:00:00.000Z,1750431600000,2490.25,2508.89,2488.0,2494.19,15121.322085
2025-06-20T16:00:00.000Z,1750435200000,2494.2,2496.4,2476.0,2482.99,10180.855573
2025-06-20T17:00:00.000Z,1750438800000,2482.98,2487.69,2365.0,2419.51,67691.324244
2025-06-20T18:00:00.000Z,1750442400000,2419.5,2434.02,2413.15,2419.99,14053.186078
2025-06-20T19:00:00.000Z,1750446000000,2419.99,2424.02,2393.11,2414.56,13519.691792
2025-06-20T20:00:00.000Z,1750449600000,2414.89,2437.93,2413.8,2427.19,4641.039767
2025-06-20T21:00:00.000Z,1750453200000,2427.2,2427.55,2409.24,2416.6,4545.435958
2025-06-20T22:00:00.000Z,1750456800000,2416.6,2418.1,2382.2,2391.2,10106.045674
2025-06-20T23:00:00.000Z,1750460400000,2391.2,2407.99,2384.0,2406.74,5012.16303
2025-06-21T00:00:00.000Z,1750464000000,2406.78,2420.0,2396.07,2411.27,5335.427525
2025-06-21T01:00:00.000Z,1750467600000,2411.3,2432.32,2410.34,2431.27,4435.723686
2025-06-21T02:00:00.000Z,1750471200000,2431.43,2432.52,2417.8,2423.18,3556.516776
2025-06-21T03:00:00.000Z,1750474800000,2423.19,2431.0,2423.19,2425.65,3068.867919
2025-06-21T04:00:00.000Z,1750478400000,2425.66,2427.0,2419.27,2423.11,2285.197212
2025-06-21T05:00:00.000Z,1750482000000,2423.12,2427.27,2420.03,2423.96,2267.450861
2025-06-21T06:00:00.000Z,1750485600000,2423.96,2428.52,2420.8,2424.97,1516.554291
2025-06-21T07:00:00.000Z,1750489200000,2425.1,2428.3,2420.01,2427.0,4496.553921
2025-06-21T08:00:00.000Z,1750492800000,2427.0,2445.0,2423.69,2441.68,4118.13493
2025-06-21T09:00:00.000Z,1750496400000,2441.73,2448.22,2432.5,2445.0,4814.63358
2025-06-21T10:00:00.000Z,1750500000000,2444.99,2447.5,2430.55,2439.01,3954.002098
2025-06-21T11:00:00.000Z,1750503600000,2439.01,2446.5,2435.74,2442.59,2577.87678
2025-06-21T12:00:00.000Z,1750507200000,2442.6,2445.19,2434.35,2435.91,1893.224397
2025-06-21T13:00:00.000Z,1750510800000,2436.0,2443.28,2412.01,2420.3,7040.596092
2025-06-21T14:00:00.000Z,1750514400000,2420.4,2435.78,2413.87,2419.76,7107.289812
2025-06-21T15:00:00.000Z,1750518000000,2419.76,2427.45,2412.38,2423.72,3335.423
2025-06-21T16:00:00.000Z,1750521600000,2423.55,2428.3,2413.83,2416.52,2409.688378
2025-06-21T17:00:00.000Z,1750525200000,2416.41,2424.34,2396.06,2399.21,7621.206452
2025-06-21T18:00:00.000Z,1750528800000,2399.21,2411.89,2384.44,2387.41,6755.796878
2025-06-21T19:00:00.000Z,1750532400000,2387.41,2400.32,2381.99,2384.69,7182.084553
2025-06-21T20:00:00.000Z,1750536000000,2384.7,2409.38,2377.63,2403.64,6244.573905
2025-06-21T21:00:00.000Z,1750539600000,2403.65,2405.9,2234.3,2281.29,63237.498904
2025-06-21T22:00:00.000Z,1750543200000,2281.45,2307.93,2278.89,2286.9,16480.683036
2025-06-21T23:00:00.000Z,1750546800000,2286.93,2314.12,2215.3,2295.55,55238.800608
2025-06-22T00:00:00.000Z,1750550400000,2296.0,2314.39,2255.01,2294.8,25315.012878
2025-06-22T01:00:00.000Z,1750554000000,2294.99,2301.26,2265.0,2266.91,10707.696364
2025-06-22T02:00:00.000Z,1750557600000,2267.19,2285.07,2244.24,2265.55,15596.460894
2025-06-22T03:00:00.000Z,1750561200000,2265.82,2275.95,2251.26,2264.8,9460.513131
2025-06-22T04:00:00.000Z,1750564800000,2264.79,2288.69,2262.11,2282.1,8335.7661
2025-06-22T05:00:00.000Z,1750568400000,2282.1,2294.28,2278.82,2288.81,4210.711555
2025-06-22T06:00:00.000Z,1750572000000,2288.81,2298.31,2283.41,2286.82,4239.689613
2025-06-22T07:00:00.000Z,1750575600000,2286.82,2288.75,2267.06,2270.73,8313.646754
2025-06-22T08:00:00.000Z,1750579200000,2270.73,2278.21,2264.1,2274.8,4254.234025
2025-06-22T09:00:00.000Z,1750582800000,2274.61,2280.46,2236.67,2241.91,12436.090772
2025-06-22T10:00:00.000Z,1750586400000,2241.91,2265.0,2238.78,2259.32,5681.60096
2025-06-22T11:00:00.000Z,1750590000000,2259.32,2279.4,2258.32,2273.05,5974.154673
2025-06-22T12:00:00.000Z,1750593600000,2273.05,2287.49,2265.73,2280.05,5935.705344
2025-06-22T13:00:00.000Z,1750597200000,2280.05,2284.9,2160.53,2200.01,61415.189994
2025-06-22T14:00:00.000Z,1750600800000,2200.0,2212.12,2155.55,2201.4,44079.189912
2025-06-22T15:00:00.000Z,1750604400000,2201.4,2207.75,2168.04,2175.01,17660.183552
2025-06-22T16:00:00.000Z,1750608000000,2175.0,2198.95,2173.42,2196.91,19092.795262
2025-06-22T17:00:00.000Z,1750611600000,2196.91,2220.0,2186.38,2192.5,13587.535691
2025-06-22T18:00:00.000Z,1750615200000,2192.5,2198.81,2178.34,2183.0,7562.887908
2025-06-22T19:00:00.000Z,1750618800000,2182.99,2190.54,2170.53,2183.85,7466.293488
2025-06-22T20:00:00.000Z,1750622400000,2183.85,2197.56,2111.0,2187.71,43698.9241
2025-06-22T21:00:00.000Z,1750626000000,2187.71,2196.47,2173.34,2179.11,7190.47432
2025-06-22T22:00:00.000Z,1750629600000,2179.11,2236.15,2177.16,2234.09,18052.348319
2025-06-22T23:00:00.000Z,1750633200000,2234.09,2237.2,2219.56,2227.58,7281.680912
2025-06-23T00:00:00.000Z,1750636800000,2227.58,2260.23,2221.8,2241.1,9518.198414
2025-06-23T01:00:00.000Z,1750640400000,2241.37,2248.2,2224.95,2246.2,8282.425161
2025-06-23T02:00:00.000Z,1750644000000,2246.2,2247.99,2233.4,2238.92,4546.567616
2025-06-23T03:00:00.000Z,1750647600000,2238.91,2243.83,2230.19,2234.59,4087.553358
2025-06-23T04:00:00.000Z,1750651200000,2234.75,2243.83,2227.75,2233.68,2409.678035
2025-06-23T05:00:00.000Z,1750654800000,2233.91,2250.77,2233.9,2246.4,4341.012609
2025-06-23T06:00:00.000Z,1750658400000,2246.4,2255.0,2233.5,2251.0,12742.261726
2025-06-23T07:00:00.000Z,1750662000000,2251.1,2276.24,2250.56,2258.7,13313.799753
2025-06-23T08:00:00.000Z,1750665600000,2258.68,2274.39,2256.1,2261.82,8399.470344
2025-06-23T09:00:00.000Z,1750669200000,2261.81,2262.09,2243.6,2251.83,6620.896001
2025-06-23T10:00:00.000Z,1750672800000,2251.82,2253.1,2238.88,2246.92,3861.246025
2025-06-23T11:00:00.000Z,1750676400000,2247.18,2258.0,2241.42,2253.3,3750.34177
2025-06-23T12:00:00.000Z,1750680000000,2253.32,2267.43,2245.39,2266.43,5288.515479
2025-06-23T13:00:00.000Z,1750683600000,2266.23,2301.0,2232.0,2295.05,23135.834905
2025-06-23T14:00:00.000Z,1750687200000,2295.05,2313.8,2272.1,2274.2,27907.764661
2025-06-23T15:00:00.000Z,1750690800000,2274.5,2288.4,2247.33,2248.6,15220.901114
2025-06-23T16:00:00.000Z,1750694400000,2248.49,2252.0,2188.41,2222.23,31344.415274
2025-06-23T17:00:00.000Z,1750698000000,2222.28,2287.33,2217.51,2274.96,29944.805282
2025-06-23T18:00:00.000Z,1750701600000,2275.14,2313.73,2273.19,2305.4,23361.533672
2025-06-23T19:00:00.000Z,1750705200000,2305.39,2325.76,2295.36,2312.92,12316.323524
2025-06-23T20:00:00.000Z,1750708800000,2313.33,2379.99,2303.51,2347.17,22748.348019
2025-06-23T21:00:00.000Z,1750712400000,2347.45,2364.3,2334.33,2341.1,10144.53189
2025-06-23T22:00:00.000Z,1750716000000,2341.09,2439.0,2340.82,2407.23,43194.994203
2025-06-23T23:00:00.000Z,1750719600000,2407.23,2431.11,2405.86,2411.52,15554.580191
2025-06-24T00:00:00.000Z,1750723200000,2411.52,2418.0,2392.71,2402.74,11768.081672
2025-06-24T01:00:00.000Z,1750726800000,2402.84,2417.51,2396.44,2414.17,8372.805196
2025-06-24T02:00:00.000Z,1750730400000,2414.13,2414.13,2388.88,2392.0,12743.031711
2025-06-24T03:00:00.000Z,1750734000000,2391.99,2411.6,2391.33,2398.87,7952.401367
2025-06-24T04:00:00.000Z,1750737600000,2398.86,2406.92,2392.85,2403.83,6139.258625
2025-06-24T05:00:00.000Z,1750741200000,2403.99,2424.56,2401.4,2420.2,7620.44094
2025-06-24T06:00:00.000Z,1750744800000,2420.2,2434.87,2410.7,2425.65,9368.131888
2025-06-24T07:00:00.000Z,1750748400000,2425.65,2428.67,2390.91,2392.91,18262.540587
2025-06-24T08:00:00.000Z,1750752000000,2392.81,2412.85,2376.0,2403.07,14423.440656
2025-06-24T09:00:00.000Z,1750755600000,2403.22,2450.0,2399.01,2415.99,13897.768019
2025-06-24T10:00:00.000Z,1750759200000,2415.99,2423.38,2406.72,2414.1,5815.57805
2025-06-24T11:00:00.000Z,1750762800000,2414.1,2421.42,2397.58,2409.25,8968.566901
2025-06-24T12:00:00.000Z,1750766400000,2409.49,2418.74,2402.74,2413.9,4452.926214
2025-06-24T13:00:00.000Z,1750770000000,2413.9,2432.28,2404.76,2421.89,14887.467965
2025-06-24T14:00:00.000Z,1750773600000,2421.61,2440.71,2420.1,2430.95,11799.393414
2025-06-24T15:00:00.000Z,1750777200000,2430.95,2454.8,2425.37,2438.3,28733.246386
2025-06-24T16:00:00.000Z,1750780800000,2438.4,2483.0,2434.08,2479.1,21137.162791
2025-06-24T17:00:00.000Z,1750784400000,2479.11,2482.0,2442.89,2457.83,11568.356817
2025-06-24T18:00:00.000Z,1750788000000,2458.0,2463.22,2434.14,2435.33,10331.59903
2025-06-24T19:00:00.000Z,1750791600000,2435.5,2441.83,2416.61,2434.4,6212.978533
2025-06-24T20:00:00.000Z,1750795200000,2434.3,2450.56,2430.69,2449.05,2788.528133
2025-06-24T21:00:00.000Z,1750798800000,2448.92,2449.76,2436.01,2444.89,3269.066896
2025-06-24T22:00:00.000Z,1750802400000,2444.88,2444.94,2434.19,2441.61,1875.934632
2025-06-24T23:00:00.000Z,1750806000000,2441.6,2449.28,2430.57,2448.7,3604.135694
2025-06-25T00:00:00.000Z,1750809600000,2448.77,2462.49,2436.72,2458.63,4459.370411
2025-06-25T01:00:00.000Z,1750813200000,2458.59,2466.0,2445.29,2460.96,7596.542186
2025-06-25T02:00:00.000Z,1750816800000,2461.0,2469.0,2450.41,2451.54,6894.600791
2025-06-25T03:00:00.000Z,1750820400000,2451.71,2460.72,2443.69,2444.3,3618.767728
2025-06-25T04:00:00.000Z,1750824000000,2444.31,2447.49,2428.57,2435.55,6822.00684
2025-06-25T05:00:00.000Z,1750827600000,2435.59,2439.91,2424.24,2429.52,5782.574321
2025-06-25T06:00:00.000Z,1750831200000,2429.57,2445.92,2425.99,2444.8,4450.339473
2025-06-25T07:00:00.000Z,1750834800000,2444.71,2450.81,2440.44,2444.59,5061.841702
2025-06-25T08:00:00.000Z,1750838400000,2444.59,2445.95,2424.48,2439.56,5043.041349
2025-06-25T09:00:00.000Z,1750842000000,2439.57,2448.79,2407.69,2420.45,17714.741164
2025-06-25T10:00:00.000Z,1750845600000,2420.45,2431.99,2414.17,2426.52,6655.672866
2025-06-25T11:00:00.000Z,1750849200000,2426.52,2430.3,2412.93,2429.14,5909.260419
2025-06-25T12:00:00.000Z,1750852800000,2429.19,2429.56,2415.45,2428.85,7770.880898
2025-06-25T13:00:00.000Z,1750856400000,2429.0,2446.45,2423.88,2435.0,11312.109971
2025-06-25T14:00:00.000Z,1750860000000,2435.12,2444.0,2389.8,2432.2,22857.446172
2025-06-25T15:00:00.000Z,1750863600000,2432.19,2432.7,2395.79,2405.61,11315.980882
2025-06-25T16:00:00.000Z,1750867200000,2405.62,2421.09,2401.37,2410.71,7652.085955
2025-06-25T17:00:00.000Z,1750870800000,2410.73,2432.16,2407.01,2422.51,5158.525492
2025-06-25T18:00:00.000Z,1750874400000,2422.5,2424.46,2411.67,2418.58,3724.95178
2025-06-25T19:00:00.000Z,1750878000000,2418.59,2439.59,2418.07,2432.43,6031.981752
2025-06-25T20:00:00.000Z,1750881600000,2432.71,2442.41,2426.0,2438.4,2812.564135
2025-06-25T21:00:00.000Z,1750885200000,2438.25,2454.96,2427.08,2430.67,6741.351788
2025-06-25T22:00:00.000Z,1750888800000,2430.66,2430.89,2409.45,2416.07,4870.421048
2025-06-25T23:00:00.000Z,1750892400000,2416.06,2419.48,2407.72,2418.54,2691.866981
2025-06-26T00:00:00.000Z,1750896000000,2418.55,2428.65,2416.82,2426.61,5144.277485
2025-06-26T01:00:00.000Z,1750899600000,2426.63,2475.0,2419.17,2459.01,13820.826854
2025-06-26T02:00:00.000Z,1750903200000,2459.19,2502.0,2458.56,2493.38,19629.052904
2025-06-26T03:00:00.000Z,1750906800000,2492.8,2520.48,2482.4,2489.05,15860.775687
2025-06-26T04:00:00.000Z,1750910400000,2489.19,2491.6,2470.48,2480.59,6417.950865
2025-06-26T05:00:00.000Z,1750914000000,2480.6,2484.27,2467.08,2475.92,9652.979442
2025-06-26T06:00:00.000Z,1750917600000,2475.9,2489.75,2473.71,2487.16,4820.09323
